484,484,'Iron Elm','Modern Sport',45,125,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
485,485,'Indie','Revolver',40,155,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
486,486,'Eclipse','ARC Automatic',42,200,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
487,487,'Hustle','Chrono 40mm',40,135,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
488,488,'Calypso','Chrono 40mm',41,145,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
489,489,'Hustle','ARC Automatic',39,100,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
490,490,'Hustle','Voyager',43,110,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
491,491,'Indie','Revolver',39,125,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
492,492,'Hustle','ARC Automatic',42,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
493,493,'Starlight Black','Modern Sport',43,150,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
494,494,'Calypso','Blacktop',44,145,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
495,495,'Eclipse','Chrono 40mm',45,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
496,496,'Myst','ARC Automatic',44,120,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
497,497,'Oath','Chrono',45,100,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
498,498,'Black Sage Grey','Blacktop',42,145,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
499,499,'Indie','ARC Automatic',39,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
500,500,'Oath','Revolver',43,300,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
501,501,'Classic Monochrome','ARC Automatic',41,155,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
502,502,'Black Link','Chrono',41,125,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
503,503,'Myst','Voyager',43,300,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
504,504,'Bourbon Rose','Modern Sport',41,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
505,505,'Bristol','Classic',40,150,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
506,506,'Gunmetal','Revolver',44,140,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
507,507,'Slate','Voyager',39,140,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
508,508,'Starlight Black','Rise',40,300,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
509,509,'Rhine','Chrono',39,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
510,510,'Iron Elm','Chrono',40,100,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
511,511,'Bourbon Rose','Modern Sport',45,140,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
512,512,'Black Sage Grey','ARC Automatic',45,100,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
513,513,'Gunmetal','Rise',42,180,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
514,514,'Iron Elm','Revolver',41,100,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
515,515,'Black Link','Blacktop',42,100,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
516,516,'Bristol','Revolver',45,125,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
517,517,'Ghost','ARC Automatic',43,175,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
518,518,'Starlight Black','Chrono',40,180,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
519,519,'Slate','Chrono 40mm',44,155,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
520,520,'Slate','ARC Automatic',41,300,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
521,521,'Ghost','Revolver',44,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
522,522,'Slate','Chrono 40mm',45,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
523,523,'Eclipse','Blacktop',43,150,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
524,524,'Joyride','Revolver',42,100,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
525,525,'Ghost','Rise',43,135,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
526,526,'Rhine','Chrono',40,200,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
527,527,'Slate','Blacktop',39,200,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
528,528,'Raith','Blacktop',45,150,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
529,529,'Oath','Rise',45,155,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
530,530,'Bristol','Revolver',43,155,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
531,531,'Eclipse','Modern Sport',41,155,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
532,532,'Starlight Black','Rise',39,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
533,533,'Raith','Blacktop',43,135,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
534,534,'Raith','Blacktop',41,125,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
535,535,'Black Link','Voyager',41,125,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
536,536,'Starlight Black','Modern Sport',41,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
537,537,'Indie','Chrono 40mm',43,145,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
538,538,'Joyride','Blacktop',42,175,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
539,539,'Black Sage Grey','Chrono',40,155,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
540,540,'Gunmetal','Chrono 40mm',43,150,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
541,541,'Rhine','Rise',42,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
542,542,'Ghost','Revolver',43,140,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
543,543,'Bristol','ARC Automatic',41,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
544,544,'Myst','Classic',42,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
545,545,'Joyride','ARC Automatic',44,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
546,546,'Bourbon Rose','ARC Automatic',42,155,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
547,547,'Joyride','Classic',44,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
548,548,'Slate','Revolver',44,300,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
549,549,'Raith','Revolver',40,175,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
550,550,'Oath','Classic',44,300,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
551,551,'Indie','Blacktop',43,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
552,552,'Black Link','Blacktop',42,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
553,553,'Joyride','ARC Automatic',41,100,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
554,554,'Slate','ARC Automatic',43,120,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
555,555,'Iron Elm','Chrono 40mm',41,175,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
556,556,'Slate','Revolver',41,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
557,557,'Indie','Voyager',42,150,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
558,558,'Iron Elm','Chrono',39,175,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
559,559,'Joyride','Chrono 40mm',40,155,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
560,560,'Hustle','Chrono 40mm',42,120,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
561,561,'Black Sage Grey','Chrono',43,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
562,562,'Gunmetal','Classic',45,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
563,563,'Black Sage Grey','Modern Sport',42,175,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
564,564,'Bourbon Rose','Voyager',44,300,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
565,565,'Bristol','Classic',44,100,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
566,566,'Gunmetal','ARC Automatic',43,145,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
567,567,'Bourbon Rose','Chrono 40mm',40,110,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
568,568,'Eclipse','Classic',39,120,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
569,569,'Myst','Chrono',44,100,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
570,570,'Rhine','Chrono 40mm',39,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
571,571,'Myst','Blacktop',40,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
572,572,'Gunmetal','Rise',45,120,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
573,573,'Iron Elm','Chrono 40mm',40,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
574,574,'Slate','Classic',40,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
575,575,'Bristol','ARC Automatic',39,155,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
576,576,'Starlight Black','ARC Automatic',40,300,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
577,577,'Starlight Black','Chrono 40mm',41,140,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
578,578,'Gunmetal','Rise',44,145,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
579,579,'Gunmetal','Chrono 40mm',42,125,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
580,580,'Indie','Voyager',42,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
581,581,'Gunmetal','Modern Sport',41,155,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
582,582,'Eclipse','Voyager',44,110,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
583,583,'Iron Elm','Voyager',42,125,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
584,584,'Bristol','Chrono 40mm',39,125,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
585,585,'Hustle','Rise',43,300,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
586,586,'Ghost','ARC Automatic',43,180,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
587,587,'Bourbon Rose','Chrono',43,175,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
588,588,'Slate','Revolver',40,200,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
589,589,'Joyride','Revolver',41,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
590,590,'Bourbon Rose','Rise',45,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
591,591,'Bristol','Classic',40,140,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
592,592,'Ghost','Revolver',44,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
593,593,'Bourbon Rose','Chrono',44,120,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
594,594,'Iron Elm','ARC Automatic',45,175,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
595,595,'Bristol','Voyager',39,135,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
595,595,'Oath','Chrono 40mm',40,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
596,596,'Raith','Blacktop',44,175,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
597,597,'Indie','Classic',42,155,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
598,598,'Indie','Voyager',44,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
599,599,'Oath','Chrono 40mm',43,100,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
600,600,'Oath','ARC Automatic',44,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
601,601,'Myst','Modern Sport',40,150,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
602,602,'Oath','Chrono 40mm',43,155,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
603,603,'Eclipse','Blacktop',41,145,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
604,604,'Classic Monochrome','Blacktop',43,180,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
605,605,'Indie','Rise',41,175,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
606,606,'Iron Elm','Classic',44,135,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
607,607,'Bourbon Rose','Chrono 40mm',39,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
608,608,'Joyride','Voyager',39,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
609,609,'Iron Elm','Chrono 40mm',44,120,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
610,610,'Classic Monochrome','Voyager',43,140,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
611,611,'Slate','Chrono',45,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
612,612,'Classic Monochrome','Chrono 40mm',42,145,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
613,613,'Ghost','Chrono',42,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
614,614,'Eclipse','Blacktop',42,150,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
615,615,'Ghost','Chrono',43,175,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
616,616,'Ghost','Voyager',39,180,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
617,617,'Eclipse','Chrono',40,155,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
618,618,'Oath','Classic',40,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
619,619,'Ghost','Chrono',45,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
620,620,'Slate','Classic',45,145,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
621,621,'Indie','Chrono',39,150,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
622,622,'Raith','Revolver',40,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
623,623,'Oath','Chrono 40mm',42,155,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
624,624,'Bristol','Voyager',43,135,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
625,625,'Oath','Voyager',40,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
626,626,'Starlight Black','Chrono',40,125,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
627,627,'Classic Monochrome','Rise',40,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
628,628,'Raith','ARC Automatic',44,110,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
629,629,'Black Link','Chrono 40mm',41,100,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
630,630,'Hustle','Revolver',40,100,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
631,631,'Starlight Black','Modern Sport',39,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
632,632,'Iron Elm','Blacktop',42,300,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
633,633,'Gunmetal','Blacktop',40,135,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
634,634,'Indie','Revolver',44,175,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
635,635,'Oath','Chrono 40mm',40,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
636,636,'Starlight Black','Revolver',39,100,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
637,637,'Indie','Chrono 40mm',44,125,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
638,638,'Rhine','Voyager',45,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
639,639,'Gunmetal','Chrono',44,145,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
640,640,'Starlight Black','Chrono 40mm',43,175,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
641,641,'Iron Elm','Voyager',41,135,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
642,642,'Raith','Blacktop',44,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
643,643,'Classic Monochrome','Rise',39,180,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
644,644,'Bristol','Chrono 40mm',39,135,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
645,645,'Starlight Black','Rise',41,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
646,646,'Iron Elm','Rise',45,110,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
647,647,'Raith','Voyager',43,150,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
648,648,'Gunmetal','Voyager',40,135,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
649,649,'Ghost','Voyager',44,155,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
650,650,'Indie','Classic',41,125,3,4,5
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
651,651,'Iron Elm','Chrono 40mm',43,180,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
652,652,'Indie','ARC Automatic',44,120,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
653,653,'Myst','ARC Automatic',43,135,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
654,654,'Slate','Classic',41,125,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
655,655,'Indie','Revolver',40,120,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
656,656,'Calypso','Classic',42,200,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
657,657,'Eclipse','Chrono',44,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
658,658,'Iron Elm','Blacktop',44,175,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
659,659,'Black Sage Grey','Classic',39,300,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
660,660,'Myst','Voyager',42,110,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
661,661,'Calypso','Chrono 40mm',40,155,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
662,662,'Black Sage Grey','Chrono',41,100,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
663,663,'Raith','ARC Automatic',45,100,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
664,664,'Hustle','Revolver',39,125,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
665,665,'Starlight Black','Classic',44,100,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
666,666,'Eclipse','Voyager',43,100,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
667,667,'Black Link','Voyager',39,135,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
668,668,'Slate','Voyager',39,100,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
669,669,'Hustle','Chrono',43,150,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
670,670,'Indie','Chrono',41,175,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
671,671,'Indie','Classic',45,140,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
672,672,'Indie','ARC Automatic',44,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
673,673,'Ghost','Chrono',44,125,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
674,674,'Rhine','Chrono',40,140,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
675,675,'Black Link','Revolver',40,140,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
676,676,'Raith','ARC Automatic',42,180,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
677,677,'Calypso','ARC Automatic',42,125,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
678,678,'Raith','Chrono 40mm',39,110,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
679,679,'Calypso','Voyager',41,135,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
680,680,'Calypso','Modern Sport',39,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
681,681,'Gunmetal','Classic',43,150,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
682,682,'Bristol','Blacktop',45,145,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
683,683,'Gunmetal','Chrono',45,200,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
684,684,'Ghost','Rise',43,155,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
685,685,'Joyride','Classic',45,135,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
686,686,'Gunmetal','Chrono',45,125,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
687,687,'Bourbon Rose','Rise',39,135,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
688,688,'Ghost','Chrono 40mm',44,100,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
689,689,'Bristol','Modern Sport',43,175,2,3,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
690,690,'Black Link','Revolver',40,140,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
691,691,'Classic Monochrome','Modern Sport',43,300,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
692,692,'Black Link','Modern Sport',39,200,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
693,693,'Ghost','Rise',39,100,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
694,694,'Black Link','Revolver',41,180,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
695,695,'Black Sage Grey','Classic',45,300,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
696,696,'Joyride','Chrono 40mm',41,120,1,2,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
697,697,'Slate','Chrono 40mm',40,300,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
698,698,'Black Sage Grey','Rise',41,155,1,2,3
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
699,699,'Starlight Black','Modern Sport',41,110,2,3,4
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
700,700,'Raith','Rise',40,110,1,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
701,701,'Indie','Voyager',45,200,,,
'id','wid','watch_name','series','size','watch_price','strap_id1','strap_id2','strap_id3'
